ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
11689307,22840,7215,21316.30864,59,BAT5547201,9.879144977,B,B5,RENT,49167.60694,Not Verified,n,Debt consolidation,17.00171912,2,0,12,0,57195,85.09350336,23,f,944.3691549,0.008213051,2.926423345,1.512547473,0,INDIVIDUAL,39,0,14,35024,78877,0
5842722,7664,6886,3929.531575,59,BAT3873588,8.821776303,B,D4,RENT,55576.58577,Source Verified,n,Debt consolidation,31.83576826,1,0,28,0,9158,64.19576042,15,f,4922.276548,0.068324408,9.408257131,0.048336984,0,INDIVIDUAL,99,0,3995,311710,2267,0
41609717,33528,7305,29329.80589,59,BAT2522922,10.46999744,E,E3,RENT,82112.62743,Not Verified,n,Credit card refinancing,18.74704444,0,0,13,0,6748,73.50612329,31,f,3266.030837,0.047137587,3.000519519,0.87987634,0,INDIVIDUAL,56,0,44,379556,49323,1
23483107,24026,23985,10135.91791,59,BAT2333412,9.27060964,C,D4,OWN,48037.68698,Verified,n,Debt Consolidation,29.0785628,2,0,15,1,5026,92.35045988,8,w,297.7615013,0.027901477,1.46081147,0.266827544,0,INDIVIDUAL,15,0,49,162670,20070,0
10956077,5464,23979,5425.208325,59,BAT2428731,9.203809246,B,G1,RENT,80430.02694,Verified,n,Debt Consolidation,18.22396621,0,0,11,0,4981,19.36680281,19,f,332.9016189,0.022109335,5.605977256,0.804077328,0,INDIVIDUAL,146,0,39,19372,19640,0
36547147,18686,16617,11059.33125,59,BAT5629144,14.08036249,E,E1,RENT,113584.4722,Source Verified,n,Credit card refinancing,35.9550584,1,0,20,0,188,33.22704983,22,f,1775.813034,0.024423385,1.215521394,0.502865657,0,INDIVIDUAL,81,0,41,68406,9993,0
6009178,7796,7294,12629.03806,59,BAT5714674,9.176166409,B,B5,MORTGAGE,112015.1066,Source Verified,n,Debt consolidation,30.9971181,0,0,7,0,7861,36.73365474,23,f,877.6422111,0.088183205,6.098662045,1.134270966,0,INDIVIDUAL,83,0,3,25110,32653,0
35437854,14757,8469,12466.36576,58,BAT1766061,10.5233684,C,E3,RENT,107532.1226,Source Verified,n,credit card consolidation,31.28724672,0,0,13,1,17694,85.36423501,9,w,1032.463695,0.024528963,1.849143582,0.187136496,0,INDIVIDUAL,78,0,16,71372,7227,0
70935674,14803,10376,13946.31079,59,BAT5629144,15.36782891,B,B3,OWN,75432.54393,Verified,n,Consolidation,7.409325734,0,0,10,0,10175,69.77247984,13,w,1880.824774,0.001605358,1.732524509,0.959949877,0,INDIVIDUAL,158,0,25,112823,70801,0
55789842,18699,7143,10587.01851,59,BAT4694572,18.86566416,F,D4,RENT,58777.27961,Source Verified,n,Debt consolidation,16.7507445,0,0,14,1,1516,61.59887354,20,w,3630.839426,0.053265006,1.180685695,0.717985808,0,INDIVIDUAL,61,0,60,475717,3334,0
1628503,19332,19309,6070.274497,59,BAT1184694,12.04484537,B,B2,RENT,97199.40443,Source Verified,n,Debt consolidation,19.97605016,0,0,19,0,7286,32.10653437,8,f,2383.327579,0.004154462,0.16983448,0.782732526,0,INDIVIDUAL,144,0,41,17773,2304,0
1898495,29298,22617,10319.22063,59,BAT1104812,15.89679838,B,C3,MORTGAGE,85376.35681,Source Verified,n,Credit card refinancing,30.60362164,0,0,15,0,13160,66.06590438,27,f,684.2262294,0.033463575,3.985558893,0.311396316,0,INDIVIDUAL,71,0,30,29918,9276,1
11743312,4270,25822,10207.21458,59,BAT1586599,13.69267238,C,D3,RENT,67319.50927,Source Verified,n,Credit card refinancing,19.05959635,0,0,19,1,2157,46.41678063,30,f,2671.737246,17.39001667,5.913271546,0.81499747,0,INDIVIDUAL,38,0,40,170122,12746,0
44191942,3095,10396,7209.12391,59,BAT5525466,6.003563095,E,B4,RENT,42249.48184,Source Verified,n,Credit card refinancing,20.05300258,0,0,13,0,9166,20.97471662,11,f,639.3298293,35.10561125,4.370967599,1.264850195,0,INDIVIDUAL,83,0,35,361979,11272,0
2069873,13851,11339,25888.58526,58,BAT3193689,13.50583732,E,E5,RENT,161206.9376,Source Verified,n,Debt consolidation,16.93395475,0,0,9,0,13203,87.7996011,17,f,6060.23922,16.690843,2.838863266,0.850923942,0,INDIVIDUAL,72,0,34,363696,38254,0
3761448,7332,11447,8175.722,59,BAT2833642,10.75839861,B,B1,MORTGAGE,49107.63228,Source Verified,n,Credit card refinancing,13.45388275,0,3,11,0,8307,13.42286407,18,f,1187.203782,0.050721379,0.295698749,0.230748756,0,INDIVIDUAL,92,0,50,418763,2225,0
64857139,16586,19203,16115.56986,58,BAT4808022,9.990477978,B,A3,MORTGAGE,131886.1579,Source Verified,n,Debt consolidation,35.56254763,0,0,19,0,7996,69.0766304,37,w,2306.287792,0.002838822,1.438183158,0.103639404,0,INDIVIDUAL,24,0,17,44738,25641,0
12390150,15471,7252,8418.877424,59,BAT4351734,5.805261026,E,A1,MORTGAGE,41989.47201,Not Verified,n,Debt consolidation,31.08105679,0,0,10,1,6147,70.72964829,16,w,645.909613,0.071089275,0.545849353,1.29222931,0,INDIVIDUAL,131,0,38,10785,95502,0
15327715,33385,11151,12356.3951,59,BAT5629144,6.77676228,A,A4,MORTGAGE,167188.5183,Verified,n,Debt consolidation,19.46252466,0,0,12,0,371,43.59929884,11,w,768.2001088,0.072281844,2.871733712,0.22723307,0,INDIVIDUAL,12,0,36,294350,16717,1
9514366,20348,25139,10796.15698,59,BAT4351734,11.84821465,A,C4,MORTGAGE,70390.64719,Source Verified,n,Debt consolidation,15.33334876,0,0,12,0,2894,30.78214847,11,f,127.8594805,0.005582499,2.953481411,0.674756983,0,INDIVIDUAL,23,0,20,255719,28430,0
6299923,4604,11381,7094.618148,58,BAT3865626,12.31614586,C,D1,RENT,163735.5407,Verified,n,Credit card refinancing,6.397608642,0,0,12,0,9137,39.34259752,28,f,121.4618152,14.00049008,1.765063713,0.798300087,0,INDIVIDUAL,37,0,43,306391,10054,0
50595401,20017,11122,32169.42356,59,BAT2833642,12.36749155,B,E1,MORTGAGE,45768.31591,Source Verified,n,Other,25.26108307,0,0,10,1,5423,37.13057035,14,w,956.1840959,0.018252645,0.710329815,1.46030981,0,INDIVIDUAL,80,0,41,55595,17807,0
20463081,9278,27437,15194.21888,59,BAT1586599,10.20042931,E,D2,MORTGAGE,73033.981,Source Verified,n,Major purchase,19.93244716,1,0,14,0,8735,39.75501797,11,w,226.8571892,0.050112691,0.066349944,0.640224288,0,INDIVIDUAL,1,0,43,541674,38559,0
38556008,19495,24254,10213.84624,59,BAT2575549,11.30912482,D,C5,OWN,106738.6487,Not Verified,n,Credit card refinancing,6.83998027,0,0,7,0,270,88.8851673,37,f,2551.290077,0.078047904,1.265354206,0.842499872,0,INDIVIDUAL,146,0,34,46223,14345,0
54605852,22200,10128,5625.621327,58,BAT1184694,11.14072135,B,E3,OWN,173452.8562,Source Verified,n,Major purchase,8.526062454,0,0,12,0,46281,43.56433772,31,f,1782.293875,0.07603273,1233.565696,0.995660566,0,INDIVIDUAL,6,0,45,63345,29716,0
42432413,10603,5912,13750.61009,58,BAT5341619,20.67772465,B,B4,MORTGAGE,71061.77699,Verified,n,Debt consolidation,17.01563917,0,2,34,0,12063,44.4807486,10,w,1108.569048,0.023672854,504.1280448,1.298310279,0,INDIVIDUAL,68,0,25,42970,10947,0
31566236,10392,7312,11122.60031,59,BAT4271519,8.481802053,C,F4,RENT,62352.38407,Not Verified,n,Credit card refinancing,34.10427515,0,0,13,0,8948,79.49797531,32,w,762.0196606,0.017826538,0.540208246,0.953542785,0,INDIVIDUAL,18,0,55,94068,25676,0
42502304,3301,13644,13012.63527,59,BAT2558388,5.413405144,A,B1,RENT,53270.16826,Source Verified,n,Credit card refinancing,24.60503946,0,0,10,0,5653,72.74317133,8,w,307.9622938,0.086477488,2.366809802,1.131726372,0,INDIVIDUAL,26,0,41,92159,7487,0
61753740,18505,9869,13999.4027,59,BAT5714674,10.69799577,C,D2,OWN,48779.32935,Source Verified,n,Credit card refinancing,33.27116492,3,0,9,0,26740,38.55802474,28,w,343.403771,0.010966787,1.449924277,0.57356265,0,INDIVIDUAL,73,0,53,30925,13012,0
9300023,7107,7380,5247.415455,58,BAT3873588,12.75463997,D,E4,RENT,69663.62958,Not Verified,n,Debt consolidation,25.40462882,2,0,15,0,3599,75.29898978,20,w,7347.7119,0.097946973,3.073439859,0.56522781,0,INDIVIDUAL,18,0,54,52099,7991,0
18368351,21362,31585,7455.926709,59,BAT3873588,13.10478778,E,D5,MORTGAGE,79857.1256,Source Verified,n,Debt consolidation,10.3923116,0,0,18,0,6529,54.96322027,27,w,2670.134175,0.087080976,1.821645382,0.563354356,0,INDIVIDUAL,24,0,26,155369,11906,0
65541792,16420,17494,26372.51938,59,BAT3193689,20.93767642,B,A5,MORTGAGE,48672.4359,Source Verified,n,Debt consolidation,22.29215241,0,0,17,0,18407,67.79388758,9,w,277.7724042,0.010560654,0.851195086,0.494308444,0,INDIVIDUAL,63,0,12,78694,1838,0
11754593,5782,20248,6075.543546,59,BAT3461431,7.217157239,C,D3,MORTGAGE,116559.6724,Source Verified,n,Debt consolidation,33.47597386,0,0,15,0,739,50.54749439,8,f,745.7799939,0.017330654,4.077565111,1.531706579,0,INDIVIDUAL,9,0,32,44988,31046,0
22789707,20071,7236,9415.582969,59,BAT3726927,10.64629313,A,D5,MORTGAGE,95439.6196,Verified,n,Credit card refinancing,18.88118664,0,0,10,0,332,47.55777225,25,w,2718.612477,0.00656828,2309.490535,0.472108417,0,INDIVIDUAL,31,0,54,371571,11429,0
17594037,13330,33688,8103.280771,59,BAT1930365,15.38181365,B,B4,MORTGAGE,76324.23574,Source Verified,n,Credit card refinancing,17.18465201,0,0,12,0,14280,61.630775,13,w,876.8510578,0.055956518,2.71031163,1.39864784,0,INDIVIDUAL,15,0,24,122838,3193,0
43844723,29362,22267,7794.358318,59,BAT3873588,10.50101771,E,A2,MORTGAGE,44475.04623,Verified,n,Debt consolidation,34.47774362,0,0,8,0,4520,74.39026124,16,f,934.4472052,0.097878886,0.968233915,1.257018009,0,INDIVIDUAL,28,0,32,39708,14211,0
68354400,15623,7559,21039.74264,59,BAT5547201,19.23930271,B,F4,MORTGAGE,226141.4355,Not Verified,n,Credit card refinancing,26.86954562,1,0,27,0,5391,19.73289542,22,w,8868.665719,0.004483576,0.284452806,0.897180945,0,INDIVIDUAL,13,0,11,47637,25185,0
68949016,32078,10760,15591.36109,59,BAT4808022,12.33366819,A,D2,MORTGAGE,49089.69702,Verified,n,Credit card refinancing,7.358352812,0,0,12,0,19650,57.33033363,21,w,2972.515149,0.071140182,6.44678756,1.090283055,0,INDIVIDUAL,73,0,43,24204,15082,0
13538875,13922,8528,16423.25374,59,BAT1104812,6.556549286,A,B5,RENT,80171.95297,Source Verified,n,Debt consolidation,26.87474872,0,0,16,0,14546,55.12264279,6,f,4210.534496,0.085227893,1.724563936,0.545477637,0,INDIVIDUAL,143,0,26,100929,9247,0
20039000,14912,23136,3697.3502,58,BAT224923,16.73554073,E,D4,OWN,69503.80763,Not Verified,n,Debt consolidation,20.99274518,0,0,34,0,12153,19.82533866,7,w,4239.266462,0.063234283,5.771186314,1.429400736,0,INDIVIDUAL,12,0,48,88519,5007,0
1949507,31132,16137,13259.86188,58,BAT2252229,9.815153766,D,A2,RENT,261438.9266,Not Verified,n,Debt consolidation,25.19207904,0,0,32,0,4345,8.002867864,22,f,929.1894453,0.073428061,7.681177877,0.98045202,0,INDIVIDUAL,49,0,23,194950,71112,1
24077191,19225,3306,21376.99351,59,BAT2558388,18.17465855,B,B2,MORTGAGE,156484.826,Source Verified,n,Debt consolidation,8.190557443,0,0,26,0,1281,52.04951843,18,w,230.7675193,0.000751961,9.211935882,0.052603012,0,INDIVIDUAL,11,0,2,202655,47033,0
37944554,8931,33250,9725.47148,59,BAT2252229,16.55871629,D,B1,MORTGAGE,36229.16412,Not Verified,n,Credit card refinancing,33.0630238,0,0,9,0,38783,70.64446144,28,f,463.0205835,0.033187558,0.626407063,1.325812681,0,INDIVIDUAL,89,0,16,221772,39500,0
48908822,15496,23637,6406.488366,59,BAT4271519,17.84432667,D,B4,MORTGAGE,177365.4926,Not Verified,n,Credit card refinancing,25.8467733,2,0,31,0,14495,89.2692298,20,f,5572.908506,0.074245248,5.484803565,0.951392897,0,INDIVIDUAL,69,0,15,100723,20947,0
46288915,14290,29504,22037.16751,59,BAT5714674,12.23103175,C,B2,MORTGAGE,70938.63886,Source Verified,n,Debt consolidation,16.7383913,0,0,12,0,1065,44.19546554,23,w,2614.177992,0.01284455,2.194665837,1.037823078,0,INDIVIDUAL,27,0,251,199000,33265,1
64618579,7627,26224,11443.96577,59,BAT5341619,11.58136341,D,B1,RENT,74653.49284,Verified,n,Debt consolidation,17.76017177,0,0,13,0,11354,43.92091265,17,f,338.1753484,0.039054773,0.739469235,1.309560217,0,INDIVIDUAL,25,0,29,295338,13203,0
33510150,14446,11673,11977.55682,58,BAT4136152,7.073236871,C,C5,MORTGAGE,121317.9724,Source Verified,n,Debt consolidation,25.5969795,0,0,13,0,4270,66.75037703,19,w,12.25739557,0.038536894,6.649134204,0.865738131,0,INDIVIDUAL,69,0,37,68163,4547,0
25234142,26097,7709,11455.06714,59,BAT5924421,6.913942672,E,A2,MORTGAGE,50061.98501,Source Verified,n,Credit card refinancing,12.15111108,1,0,10,0,7575,55.28032974,13,w,1084.343857,0.061681851,1.384760932,0.70784808,0,INDIVIDUAL,32,0,10,30230,10923,0
9537625,5181,34715,31476.86684,59,BAT2558388,12.57022094,C,C2,OWN,80820.93859,Source Verified,n,Credit card refinancing,30.80102429,0,0,9,0,1676,68.07279831,16,f,864.1488652,0.077524282,0.869965538,0.716825309,0,INDIVIDUAL,127,0,43,23194,68242,0
21627862,4925,16484,10266.72514,59,BAT2003848,6.207254045,C,B1,MORTGAGE,65673.32399,Not Verified,n,Debt consolidation,31.83904059,0,1,13,0,2216,75.58099365,11,f,9226.781292,0.076825335,8.229311644,1.007860412,0,INDIVIDUAL,129,0,46,235800,5694,0
50264020,14746,21661,8520.280068,58,BAT4136152,12.0855166,B,D2,RENT,59723.44889,Not Verified,n,Credit card refinancing,27.0443041,1,1,20,0,4770,53.24298968,19,w,1003.353092,0.113587789,2.039526344,0.356473839,0,INDIVIDUAL,13,0,31,430199,11762,0
24451794,25927,13764,15131.65238,59,BAT2833642,8.783761726,B,D2,MORTGAGE,127674.7711,Source Verified,n,Debt consolidation,23.38366626,0,0,12,0,9788,61.80888912,8,w,1002.33138,0.075283606,6.1434188,1.009890745,0,INDIVIDUAL,159,0,48,99347,11164,0
3769293,5480,19294,12528.84725,59,BAT2803411,11.7103827,D,D3,MORTGAGE,48068.06212,Source Verified,n,Credit card refinancing,27.31963748,0,0,15,0,1028,65.65913714,20,w,5176.895037,0.137226632,5.622585774,0.463452586,0,INDIVIDUAL,38,0,44,417060,5732,0
35057002,14359,26239,10192.23231,59,BAT1104812,6.756194254,E,C1,MORTGAGE,69505.43472,Source Verified,n,Credit card refinancing,20.19529782,0,0,17,0,16241,79.65768493,25,w,925.0707442,0.083413183,7.775378127,1.149898712,0,INDIVIDUAL,59,0,41,210726,28590,0
61530657,19455,32880,25663.26414,58,BAT3193689,14.81360467,D,D1,OWN,30411.28877,Verified,n,Credit card refinancing,26.31783471,0,0,11,0,1594,58.69761646,15,w,1073.624041,0.06880345,0.54362535,1.394075479,0,INDIVIDUAL,161,0,32,95499,127873,0
10567308,6576,25032,20561.06907,59,BAT5341619,5.974793013,D,C3,MORTGAGE,106628.5458,Source Verified,n,Other,33.8197626,1,0,11,0,3256,85.28327247,6,f,1737.828182,0.060566957,0.789058491,0.773720247,0,INDIVIDUAL,73,0,26,48958,12139,0
39961685,15580,11928,11379.33945,59,BAT1780517,17.65668133,A,B3,RENT,82074.24326,Source Verified,n,Debt consolidation,37.39369238,0,0,27,0,11898,46.11317213,14,w,2889.14027,0.066334731,5.408296611,0.76328579,0,INDIVIDUAL,19,0,49,243831,16267,0
42906596,15780,10082,11450.41636,59,BAT1104812,11.57936302,C,B3,MORTGAGE,66687.70477,Source Verified,n,Credit card refinancing,17.99697855,0,1,13,0,5106,46.98905053,6,w,652.5479027,0.033725366,0.612820783,0.703398131,0,INDIVIDUAL,61,0,55,3828,17732,0
1318428,11512,32612,9674.166044,59,BAT4271519,10.68302993,D,B5,RENT,61857.37532,Source Verified,n,Debt consolidation,18.9214858,0,0,13,0,9632,54.34589324,25,f,355.7731873,10.36595575,1.139175082,1.317076777,0,INDIVIDUAL,94,0,14,41904,43031,0
17190461,11555,7776,8939.696936,58,BAT3726927,11.11433382,C,B4,RENT,68920.86756,Not Verified,n,Credit card refinancing,38.20134225,0,0,33,1,10478,79.17471331,26,f,874.8070137,0.040721152,0.297838827,0.786693992,0,INDIVIDUAL,68,0,45,104724,63758,0
6597552,29753,18636,7727.580132,59,BAT1467036,11.17353857,A,B4,MORTGAGE,52974.54953,Source Verified,n,Debt Consolidation,16.23678206,1,0,8,0,7179,56.16082434,12,f,1942.407593,0.040384859,2.129311566,0.939276507,0,INDIVIDUAL,134,0,18,206587,34544,0
56998491,10730,10705,10755.73882,59,BAT3193689,11.01919751,C,C5,RENT,44875.81602,Source Verified,n,Debt Consolidation,24.85400488,1,0,19,0,5864,53.07981239,24,f,1529.280381,0.070114541,1.203312244,1.189232381,0,INDIVIDUAL,46,0,24,171569,33962,0
60680303,18857,25366,5437.764859,59,BAT2252229,10.82450717,C,C4,MORTGAGE,72146.81791,Source Verified,n,Credit card refinancing,7.197802902,0,0,12,0,6871,83.455671,29,f,3098.85446,0.048824468,7.270615586,39.59845663,0,INDIVIDUAL,65,0,15,83504,7138,0
6226935,4293,22900,14166.71045,59,BAT3865626,8.182885123,C,E5,MORTGAGE,50420.31215,Not Verified,n,Debt consolidation,28.94786504,0,0,7,0,10890,42.69229058,31,w,189.7666249,0.007023685,5.229982684,0.466205964,0,INDIVIDUAL,121,0,53,330444,5161,0
1377115,23848,6171,14051.44325,59,BAT5714674,10.08014662,C,B4,MORTGAGE,75931.59982,Verified,n,Credit card refinancing,37.35845616,0,0,15,0,6626,40.31392232,23,f,1046.826353,0.020497613,1.046969331,0.759494384,0,INDIVIDUAL,38,0,46,63182,20273,0
60996919,20335,6686,11137.88519,59,BAT3873588,15.14676361,C,C2,RENT,57125.21047,Verified,n,Credit card refinancing,7.002734934,0,0,10,0,2441,72.50922235,13,f,786.3131854,0.039892496,3.162365763,0.734735037,0,INDIVIDUAL,112,0,39,141975,13839,0
53720268,8427,24449,14630.69333,58,BAT5714674,15.58374324,C,B2,OWN,52383.49328,Source Verified,n,Credit card refinancing,24.86305245,0,0,13,0,781,38.44346222,14,w,1900.651128,0.033613737,8.528108157,0.43218578,0,INDIVIDUAL,58,0,54,355648,1753,0
20753743,17914,33763,9764.532625,59,BAT4136152,12.01523838,E,F1,RENT,142710.5963,Source Verified,n,Debt consolidation,32.54214314,0,0,31,0,10323,79.10068975,15,f,831.419619,0.013875753,0.277968714,1.043327968,0,INDIVIDUAL,30,0,34,122355,15698,0
46599569,18758,11467,12516.06257,59,BAT3193689,11.86590946,E,C2,MORTGAGE,52550.41024,Source Verified,n,Debt consolidation,28.98211658,7,0,25,0,30986,61.73030186,25,f,510.9100793,0.005557046,1018.192949,0.784620969,0,INDIVIDUAL,68,0,1128,21954,3773,0
49023475,14205,33958,11137.82786,58,BAT5629144,13.66071557,C,C4,MORTGAGE,29447.68604,Not Verified,n,Debt consolidation,37.48124456,0,0,11,0,6728,41.15737013,6,f,1909.727312,0.056355475,2.760027669,0.766426759,0,INDIVIDUAL,91,0,46,292893,13352,0
50778116,21091,6724,13112.58261,59,BAT1586599,10.00500617,C,E5,MORTGAGE,259043.5098,Not Verified,n,Debt consolidation,15.78791964,0,0,14,0,1644,74.17631475,17,f,727.1466208,0.010983448,2.835815309,0.91075573,0,INDIVIDUAL,56,0,30,16737,16073,0
8360722,7524,20797,16376.06391,59,BAT2333412,10.45829889,C,A5,MORTGAGE,144166.4789,Verified,n,Credit card refinancing,13.97290102,0,0,22,0,9054,66.2762498,16,f,254.4646811,0.044335197,4.412808105,0.936943146,0,INDIVIDUAL,103,0,9,187694,35980,0
62523984,12945,18251,7639.810834,59,BAT2575549,11.85997698,C,A5,RENT,70435.28236,Verified,n,Home improvement,12.15258069,0,0,9,0,104,60.47447974,18,f,508.0669242,0.063773084,0.134674825,0.556420231,0,INDIVIDUAL,77,0,439,63245,11436,0
59971778,14376,31101,25470.41827,58,BAT4271519,17.44603074,C,A1,OWN,50730.51768,Verified,n,Debt Consolidation,35.68095384,0,0,6,0,392,12.219705,41,f,9267.345392,0.033208856,5.072509777,0.559898637,0,INDIVIDUAL,48,0,58,130743,62837,0
6596082,26904,20846,4760.217101,59,BAT1761981,15.10883851,C,D5,MORTGAGE,118655.6539,Source Verified,n,Credit card refinancing,17.71422982,0,0,16,0,73941,89.28902119,11,w,498.3633313,0.050037829,3.15329573,0.294850331,0,INDIVIDUAL,126,0,33,266006,41527,0
11702444,9082,10207,7947.487807,59,BAT5714674,6.087049682,C,B2,MORTGAGE,78703.42296,Source Verified,n,Debt consolidation,38.14512717,0,0,20,0,10046,48.51459418,10,w,2113.526184,0.062975342,3.322327646,0.977975543,0,INDIVIDUAL,34,0,14,191616,9120,0
7071011,15639,8369,9229.466801,59,BAT5489674,14.5558871,F,F5,MORTGAGE,48330.51448,Source Verified,n,Credit card refinancing,10.62569669,1,1,18,0,14176,59.03866157,18,f,3857.280991,0.011396159,1.058313873,0.5795471,0,INDIVIDUAL,99,0,59,123742,3031,0
58698573,8991,11555,10316.50349,58,BAT2522922,18.68228444,C,E2,RENT,53463.88915,Source Verified,n,Debt consolidation,30.83478343,0,0,12,0,2017,11.10351275,26,w,1354.060948,0.007943759,6.155915945,0.596946241,0,INDIVIDUAL,130,0,30,116848,1005,0
8709243,5301,10407,22688.50513,58,BAT2428731,14.99753758,F,C4,MORTGAGE,33096.19088,Source Verified,n,Credit card refinancing,21.34818287,0,0,8,0,6803,45.45977086,18,f,5039.815288,0.00126744,6.374730894,1.400659278,0,INDIVIDUAL,21,0,32,249920,17096,0
63732216,34638,9160,7222.502006,59,BAT5811547,11.39669483,B,B2,OWN,86180.95986,Source Verified,n,Credit card refinancing,29.3674267,0,0,11,0,1758,55.53615516,14,f,408.4484386,0.040686525,2.276409802,1.390318423,0,INDIVIDUAL,35,0,53,18848,3486,0
5534634,8506,23526,11570.58896,58,BAT3873588,6.471212391,E,E2,MORTGAGE,40859.90394,Source Verified,n,Debt consolidation,17.0408622,0,0,25,0,894,37.11870502,7,w,5032.502015,0.025473873,0.793363277,0.649459056,0,INDIVIDUAL,112,0,33,419101,3220,0
9098373,5681,23695,14148.06901,59,BAT1766061,17.33438609,C,D4,OWN,55357.51987,Verified,n,Credit card refinancing,23.83099861,0,0,20,0,3117,55.65003716,5,f,1395.376819,0.004063693,3.670754535,0.681653958,0,INDIVIDUAL,38,0,51,186143,6863,0
17741941,3993,16116,13022.47841,58,BAT4808022,15.22972872,A,D4,MORTGAGE,70191.20787,Source Verified,n,Credit card refinancing,24.42516474,0,0,14,0,13684,86.45629991,22,w,1814.104383,0.076245974,7.305746643,0.453903972,0,INDIVIDUAL,31,0,33,233455,25442,0
69107802,32589,9624,12598.46782,58,BAT2833642,14.28884902,B,C1,RENT,79114.70957,Not Verified,n,Credit card refinancing,32.18893366,1,0,12,0,2302,40.8719584,11,w,8778.17968,0.057627731,7.816184049,0.330943188,0,INDIVIDUAL,72,0,48,150880,2590,0
7593353,17217,11897,14064.44472,59,BAT2428731,10.78785816,B,C1,MORTGAGE,141204.7036,Not Verified,n,Debt consolidation,21.36581444,0,0,7,0,10350,66.63351245,23,f,1697.409522,0.027466386,4.374424786,1.564742564,0,INDIVIDUAL,24,0,45,20860,15195,0
15451427,15491,11999,10590.63947,58,BAT2522922,10.37519482,C,C3,RENT,94436.21584,Not Verified,n,Credit card refinancing,16.780268,1,0,11,0,12296,39.89699743,18,w,464.2618237,0.062881908,3.922708946,1.360364038,0,INDIVIDUAL,23,0,34,456314,34317,0
26139320,31180,6570,13124.06154,59,BAT4694572,17.93268316,D,B2,MORTGAGE,102756.9895,Source Verified,n,Debt consolidation,19.52793752,0,0,13,0,7120,81.21752593,12,f,239.5276839,0.074699242,5.941784003,0.681029415,0,INDIVIDUAL,10,0,44,67053,19179,0
